time,X_ref,dX_ref,D_ref
0.0,2.0,0.1,0.35
0.01,2.0,0.1,0.35
0.02,2.0,0.1,0.35
0.03,2.0,0.1,0.35
0.04,2.0,0.1,0.35
0.05,2.0,0.1,0.35
0.06,2.01,0.1,0.35
0.07,2.01,0.1,0.35
0.08,2.01,0.1,0.35
0.09,2.01,0.1,0.35
0.1,2.01,0.1,0.35
0.11,2.01,0.1,0.35
0.12,2.01,0.1,0.35
0.13,2.01,0.1,0.35
0.14,2.01,0.1,0.35
0.15,2.01,0.1,0.35
0.16,2.02,0.1,0.35
0.17,2.02,0.1,0.35
0.18,2.02,0.1,0.35
0.19,2.02,0.1,0.35
0.2,2.02,0.1,0.35
0.21,2.02,0.1,0.35
0.22,2.02,0.1,0.35
0.23,2.02,0.1,0.35
0.24,2.02,0.1,0.35
0.25,2.02,0.1,0.35
0.26,2.03,0.1,0.35
0.27,2.03,0.1,0.35
0.28,2.03,0.1,0.35
0.29,2.03,0.1,0.35
0.3,2.03,0.1,0.35
0.31,2.03,0.1,0.35
0.32,2.03,0.1,0.35
0.33,2.03,0.1,0.35
0.34,2.03,0.1,0.35
0.35,2.03,0.1,0.35
0.36,2.04,0.1,0.35
0.37,2.04,0.1,0.35
0.38,2.04,0.1,0.35
0.39,2.04,0.1,0.35
0.4,2.04,0.1,0.35
0.41,2.04,0.1,0.35
0.42,2.04,0.1,0.35
0.43,2.04,0.1,0.35
0.44,2.04,0.1,0.35
0.45,2.04,0.1,0.35
0.46,2.05,0.1,0.35
0.47,2.05,0.1,0.35
0.48,2.05,0.1,0.35
0.49,2.05,0.1,0.35
0.5,2.05,0.1,0.35
0.51,2.05,0.1,0.35
0.52,2.05,0.1,0.35
0.53,2.05,0.1,0.35
0.54,2.05,0.1,0.35
0.55,2.05,0.1,0.35
0.56,2.06,0.1,0.35
0.57,2.06,0.1,0.35
0.58,2.06,0.1,0.35
0.59,2.06,0.1,0.35
0.6,2.06,0.1,0.35
0.61,2.06,0.1,0.35
0.62,2.06,0.1,0.35
0.63,2.06,0.1,0.35
0.64,2.06,0.1,0.35
0.65,2.06,0.1,0.35
0.66,2.07,0.1,0.35
0.67,2.07,0.1,0.35
0.68,2.07,0.1,0.35
0.69,2.07,0.1,0.35
0.7,2.07,0.1,0.35
0.71,2.07,0.1,0.35
0.72,2.07,0.1,0.35
0.73,2.07,0.1,0.35
0.74,2.07,0.1,0.35
0.75,2.07,0.1,0.35
0.76,2.08,0.1,0.35
0.77,2.08,0.1,0.35
0.78,2.08,0.1,0.35
0.79,2.08,0.1,0.35
0.8,2.08,0.1,0.35
0.81,2.08,0.1,0.35
0.82,2.08,0.1,0.35
0.83,2.08,0.1,0.35
0.84,2.08,0.1,0.35
0.85,2.08,0.1,0.35
0.86,2.09,0.1,0.35
0.87,2.09,0.1,0.35
0.88,2.09,0.1,0.35
0.89,2.09,0.1,0.35
0.9,2.09,0.1,0.35
0.91,2.09,0.1,0.35
0.92,2.09,0.1,0.35
0.93,2.09,0.1,0.35
0.94,2.09,0.1,0.35
0.95,2.09,0.1,0.35
0.96,2.1,0.1,0.35
0.97,2.1,0.1,0.35
0.98,2.1,0.1,0.35
0.99,2.1,0.1,0.35
1.0,2.1,0.1,0.35
1.01,2.1,0.1,0.35
1.02,2.1,0.1,0.35
1.03,2.1,0.1,0.35
1.04,2.1,0.1,0.35
1.05,2.1,0.1,0.35
1.06,2.11,0.1,0.35
1.07,2.11,0.1,0.35
1.08,2.11,0.1,0.35
1.09,2.11,0.1,0.35
1.1,2.11,0.1,0.35
1.11,2.11,0.1,0.35
1.12,2.11,0.1,0.35
1.13,2.11,0.1,0.35
1.14,2.11,0.1,0.35
1.15,2.11,0.1,0.35
1.16,2.11,0.1,0.35
1.17,2.12,0.1,0.35
1.18,2.12,0.1,0.35
1.19,2.12,0.1,0.35
1.2,2.12,0.1,0.35
1.21,2.12,0.1,0.35
1.22,2.12,0.1,0.35
1.23,2.12,0.1,0.35
1.24,2.12,0.1,0.35
1.25,2.12,0.1,0.35
1.26,2.12,0.1,0.35
1.27,2.13,0.1,0.35
1.28,2.13,0.1,0.35
1.29,2.13,0.1,0.35
1.3,2.13,0.1,0.35
1.31,2.13,0.1,0.35
1.32,2.13,0.1,0.35
1.33,2.13,0.1,0.35
1.34,2.13,0.1,0.35
1.35,2.13,0.1,0.35
1.36,2.13,0.1,0.35
1.37,2.14,0.1,0.35
1.38,2.14,0.1,0.35
1.39,2.14,0.1,0.35
1.4,2.14,0.1,0.35
1.41,2.14,0.1,0.35
1.42,2.14,0.1,0.35
1.43,2.14,0.1,0.35
1.44,2.14,0.1,0.35
1.45,2.14,0.1,0.35
1.46,2.14,0.1,0.35
1.47,2.14,0.1,0.35
1.48,2.15,0.1,0.35
1.49,2.15,0.1,0.35
1.5,2.15,0.1,0.35
1.51,2.15,0.1,0.35
1.52,2.15,0.1,0.35
1.53,2.15,0.1,0.35
1.54,2.15,0.1,0.35
1.55,2.15,0.1,0.35
1.56,2.15,0.1,0.35
1.57,2.15,0.1,0.35
1.58,2.16,0.1,0.35
1.59,2.16,0.09,0.35
1.6,2.16,0.09,0.35
1.61,2.16,0.09,0.35
1.62,2.16,0.09,0.35
1.63,2.16,0.09,0.35
1.64,2.16,0.09,0.35
1.65,2.16,0.09,0.35
1.66,2.16,0.09,0.35
1.67,2.16,0.09,0.35
1.68,2.16,0.09,0.35
1.69,2.17,0.09,0.35
1.7,2.17,0.09,0.35
1.71,2.17,0.09,0.35
1.72,2.17,0.09,0.35
1.73,2.17,0.09,0.35
1.74,2.17,0.09,0.35
1.75,2.17,0.09,0.35
1.76,2.17,0.09,0.35
1.77,2.17,0.09,0.35
1.78,2.17,0.09,0.35
1.79,2.18,0.09,0.35
1.8,2.18,0.09,0.36
1.81,2.18,0.09,0.36
1.82,2.18,0.09,0.36
1.83,2.18,0.09,0.36
1.84,2.18,0.09,0.36
1.85,2.18,0.09,0.36
1.86,2.18,0.09,0.36
1.87,2.18,0.09,0.36
1.88,2.18,0.09,0.36
1.89,2.18,0.09,0.36
1.9,2.19,0.09,0.36
1.91,2.19,0.09,0.36
1.92,2.19,0.09,0.36
1.93,2.19,0.09,0.36
1.94,2.19,0.09,0.36
1.95,2.19,0.09,0.36
1.96,2.19,0.09,0.36
1.97,2.19,0.09,0.36
1.98,2.19,0.09,0.36
1.99,2.19,0.09,0.36
2.0,2.19,0.09,0.36
2.01,2.2,0.09,0.36
2.02,2.2,0.09,0.36
2.03,2.2,0.09,0.36
2.04,2.2,0.09,0.36
2.05,2.2,0.09,0.36
2.06,2.2,0.09,0.36
2.07,2.2,0.09,0.36
2.08,2.2,0.09,0.36
2.09,2.2,0.09,0.36
2.1,2.2,0.09,0.36
2.11,2.2,0.09,0.36
2.12,2.21,0.09,0.36
2.13,2.21,0.09,0.36
2.14,2.21,0.09,0.36
2.15,2.21,0.09,0.36
2.16,2.21,0.09,0.36
2.17,2.21,0.09,0.36
2.18,2.21,0.09,0.36
2.19,2.21,0.09,0.36
2.2,2.21,0.09,0.36
2.21,2.21,0.09,0.36
2.22,2.21,0.09,0.36
2.23,2.22,0.09,0.36
2.24,2.22,0.09,0.36
2.25,2.22,0.09,0.36
2.26,2.22,0.09,0.36
2.27,2.22,0.09,0.36
2.28,2.22,0.09,0.36
2.29,2.22,0.09,0.36
2.3,2.22,0.09,0.36
2.31,2.22,0.09,0.36
2.32,2.22,0.09,0.36
2.33,2.22,0.09,0.36
2.34,2.23,0.09,0.36
2.35,2.23,0.09,0.36
2.36,2.23,0.09,0.36
2.37,2.23,0.09,0.36
2.38,2.23,0.09,0.36
2.39,2.23,0.09,0.36
2.4,2.23,0.09,0.36
2.41,2.23,0.09,0.36
2.42,2.23,0.09,0.36
2.43,2.23,0.09,0.36
2.44,2.23,0.09,0.36
2.45,2.24,0.09,0.36
2.46,2.24,0.09,0.36
2.47,2.24,0.09,0.36
2.48,2.24,0.09,0.36
2.49,2.24,0.09,0.36
2.5,2.24,0.09,0.36
2.51,2.24,0.09,0.36
2.52,2.24,0.09,0.36
2.53,2.24,0.09,0.36
2.54,2.24,0.09,0.36
2.55,2.24,0.09,0.36
2.56,2.24,0.09,0.36
2.57,2.25,0.09,0.36
2.58,2.25,0.09,0.36
2.59,2.25,0.09,0.36
2.6,2.25,0.09,0.36
2.61,2.25,0.09,0.36
2.62,2.25,0.09,0.36
2.63,2.25,0.09,0.36
2.64,2.25,0.09,0.36
2.65,2.25,0.09,0.36
2.66,2.25,0.09,0.36
2.67,2.25,0.09,0.36
2.68,2.26,0.09,0.36
2.69,2.26,0.09,0.36
2.7,2.26,0.09,0.36
2.71,2.26,0.09,0.36
2.72,2.26,0.09,0.36
2.73,2.26,0.09,0.36
2.74,2.26,0.09,0.36
2.75,2.26,0.09,0.36
2.76,2.26,0.09,0.36
2.77,2.26,0.09,0.36
2.78,2.26,0.08,0.36
2.79,2.26,0.08,0.36
2.8,2.27,0.08,0.36
2.81,2.27,0.08,0.36
2.82,2.27,0.08,0.36
2.83,2.27,0.08,0.36
2.84,2.27,0.08,0.36
2.85,2.27,0.08,0.36
2.86,2.27,0.08,0.36
2.87,2.27,0.08,0.36
2.88,2.27,0.08,0.36
2.89,2.27,0.08,0.36
2.9,2.27,0.08,0.36
2.91,2.27,0.08,0.36
2.92,2.28,0.08,0.36
2.93,2.28,0.08,0.36
2.94,2.28,0.08,0.36
2.95,2.28,0.08,0.36
2.96,2.28,0.08,0.36
2.97,2.28,0.08,0.36
2.98,2.28,0.08,0.36
2.99,2.28,0.08,0.36
3.0,2.28,0.08,0.36
3.01,2.28,0.08,0.36
3.02,2.28,0.08,0.36
3.03,2.28,0.08,0.36
3.04,2.29,0.08,0.36
3.05,2.29,0.08,0.36
3.06,2.29,0.08,0.36
3.07,2.29,0.08,0.36
3.08,2.29,0.08,0.36
3.09,2.29,0.08,0.36
3.1,2.29,0.08,0.36
3.11,2.29,0.08,0.36
3.12,2.29,0.08,0.36
3.13,2.29,0.08,0.36
3.14,2.29,0.08,0.36
3.15,2.29,0.08,0.36
3.16,2.3,0.08,0.36
3.17,2.3,0.08,0.36
3.18,2.3,0.08,0.36
3.19,2.3,0.08,0.36
3.2,2.3,0.08,0.36
3.21,2.3,0.08,0.36
3.22,2.3,0.08,0.36
3.23,2.3,0.08,0.36
3.24,2.3,0.08,0.36
3.25,2.3,0.08,0.36
3.26,2.3,0.08,0.36
3.27,2.3,0.08,0.36
3.28,2.3,0.08,0.36
3.29,2.31,0.08,0.36
3.3,2.31,0.08,0.36
3.31,2.31,0.08,0.36
3.32,2.31,0.08,0.36
3.33,2.31,0.08,0.36
3.34,2.31,0.08,0.36
3.35,2.31,0.08,0.36
3.36,2.31,0.08,0.36
3.37,2.31,0.08,0.36
3.38,2.31,0.08,0.36
3.39,2.31,0.08,0.36
3.4,2.31,0.08,0.36
3.41,2.32,0.08,0.36
3.42,2.32,0.08,0.36
3.43,2.32,0.08,0.36
3.44,2.32,0.08,0.36
3.45,2.32,0.08,0.36
3.46,2.32,0.08,0.36
3.47,2.32,0.08,0.36
3.48,2.32,0.08,0.36
3.49,2.32,0.08,0.37
3.5,2.32,0.08,0.37
3.51,2.32,0.08,0.37
3.52,2.32,0.08,0.37
3.53,2.32,0.08,0.37
3.54,2.33,0.08,0.37
3.55,2.33,0.08,0.37
3.56,2.33,0.08,0.37
3.57,2.33,0.08,0.37
3.58,2.33,0.08,0.37
3.59,2.33,0.08,0.37
3.6,2.33,0.08,0.37
3.61,2.33,0.08,0.37
3.62,2.33,0.07,0.37
3.63,2.33,0.07,0.37
3.64,2.33,0.07,0.37
3.65,2.33,0.07,0.37
3.66,2.33,0.07,0.37
3.67,2.33,0.07,0.37
3.68,2.34,0.07,0.37
3.69,2.34,0.07,0.37
3.7,2.34,0.07,0.37
3.71,2.34,0.07,0.37
3.72,2.34,0.07,0.37
3.73,2.34,0.07,0.37
3.74,2.34,0.07,0.37
3.75,2.34,0.07,0.37
3.76,2.34,0.07,0.37
3.77,2.34,0.07,0.37
3.78,2.34,0.07,0.37
3.79,2.34,0.07,0.37
3.8,2.34,0.07,0.37
3.81,2.35,0.07,0.37
3.82,2.35,0.07,0.37
3.83,2.35,0.07,0.37
3.84,2.35,0.07,0.37
3.85,2.35,0.07,0.37
3.86,2.35,0.07,0.37
3.87,2.35,0.07,0.37
3.88,2.35,0.07,0.37
3.89,2.35,0.07,0.37
3.9,2.35,0.07,0.37
3.91,2.35,0.07,0.37
3.92,2.35,0.07,0.37
3.93,2.35,0.07,0.37
3.94,2.35,0.07,0.37
3.95,2.36,0.07,0.37
3.96,2.36,0.07,0.37
3.97,2.36,0.07,0.37
3.98,2.36,0.07,0.37
3.99,2.36,0.07,0.37
4.0,2.36,0.07,0.37
4.01,2.36,0.07,0.37
4.02,2.36,0.07,0.37
4.03,2.36,0.07,0.37
4.04,2.36,0.07,0.37
4.05,2.36,0.07,0.37
4.06,2.36,0.07,0.37
4.07,2.36,0.07,0.37
4.08,2.36,0.07,0.37
4.09,2.36,0.07,0.37
4.1,2.37,0.07,0.37
4.11,2.37,0.07,0.37
4.12,2.37,0.07,0.37
4.13,2.37,0.07,0.37
4.14,2.37,0.07,0.37
4.15,2.37,0.07,0.37
4.16,2.37,0.07,0.37
4.17,2.37,0.07,0.37
4.18,2.37,0.07,0.37
4.19,2.37,0.07,0.37
4.2,2.37,0.07,0.37
4.21,2.37,0.07,0.37
4.22,2.37,0.07,0.37
4.23,2.37,0.07,0.37
4.24,2.37,0.07,0.37
4.25,2.38,0.07,0.37
4.26,2.38,0.07,0.37
4.27,2.38,0.07,0.37
4.28,2.38,0.07,0.37
4.29,2.38,0.07,0.37
4.3,2.38,0.07,0.37
4.31,2.38,0.07,0.37
4.32,2.38,0.06,0.37
4.33,2.38,0.06,0.37
4.34,2.38,0.06,0.37
4.35,2.38,0.06,0.37
4.36,2.38,0.06,0.37
4.37,2.38,0.06,0.37
4.38,2.38,0.06,0.37
4.39,2.38,0.06,0.37
4.4,2.39,0.06,0.37
4.41,2.39,0.06,0.37
4.42,2.39,0.06,0.37
4.43,2.39,0.06,0.37
4.44,2.39,0.06,0.37
4.45,2.39,0.06,0.37
4.46,2.39,0.06,0.37
4.47,2.39,0.06,0.37
4.48,2.39,0.06,0.37
4.49,2.39,0.06,0.37
4.5,2.39,0.06,0.37
4.51,2.39,0.06,0.37
4.52,2.39,0.06,0.37
4.53,2.39,0.06,0.37
4.54,2.39,0.06,0.37
4.55,2.39,0.06,0.37
4.56,2.4,0.06,0.37
4.57,2.4,0.06,0.37
4.58,2.4,0.06,0.37
4.59,2.4,0.06,0.37
4.6,2.4,0.06,0.37
4.61,2.4,0.06,0.37
4.62,2.4,0.06,0.37
4.63,2.4,0.06,0.37
4.64,2.4,0.06,0.37
4.65,2.4,0.06,0.37
4.66,2.4,0.06,0.37
4.67,2.4,0.06,0.37
4.68,2.4,0.06,0.37
4.69,2.4,0.06,0.37
4.7,2.4,0.06,0.37
4.71,2.4,0.06,0.37
4.72,2.4,0.06,0.37
4.73,2.41,0.06,0.37
4.74,2.41,0.06,0.37
4.75,2.41,0.06,0.37
4.76,2.41,0.06,0.37
4.77,2.41,0.06,0.37
4.78,2.41,0.06,0.37
4.79,2.41,0.06,0.37
4.8,2.41,0.06,0.37
4.81,2.41,0.06,0.37
4.82,2.41,0.06,0.37
4.83,2.41,0.06,0.37
4.84,2.41,0.06,0.37
4.85,2.41,0.06,0.37
4.86,2.41,0.06,0.37
4.87,2.41,0.06,0.37
4.88,2.41,0.06,0.37
4.89,2.41,0.06,0.37
4.9,2.42,0.06,0.37
4.91,2.42,0.06,0.38
4.92,2.42,0.06,0.38
4.93,2.42,0.06,0.38
4.94,2.42,0.06,0.38
4.95,2.42,0.05,0.38
4.96,2.42,0.05,0.38
4.97,2.42,0.05,0.38
4.98,2.42,0.05,0.38
4.99,2.42,0.05,0.38
5.0,2.42,0.05,0.38
5.01,2.42,0.05,0.38
5.02,2.42,0.05,0.38
5.03,2.42,0.05,0.38
5.04,2.42,0.05,0.38
5.05,2.42,0.05,0.38
5.06,2.42,0.05,0.38
5.07,2.42,0.05,0.38
5.08,2.43,0.05,0.38
5.09,2.43,0.05,0.38
5.1,2.43,0.05,0.38
5.11,2.43,0.05,0.38
5.12,2.43,0.05,0.38
5.13,2.43,0.05,0.38
5.14,2.43,0.05,0.38
5.15,2.43,0.05,0.38
5.16,2.43,0.05,0.38
5.17,2.43,0.05,0.38
5.18,2.43,0.05,0.38
5.19,2.43,0.05,0.38
5.2,2.43,0.05,0.38
5.21,2.43,0.05,0.38
5.22,2.43,0.05,0.38
5.23,2.43,0.05,0.38
5.24,2.43,0.05,0.38
5.25,2.43,0.05,0.38
5.26,2.43,0.05,0.38
5.27,2.43,0.05,0.38
5.28,2.44,0.05,0.38
5.29,2.44,0.05,0.38
5.3,2.44,0.05,0.38
5.31,2.44,0.05,0.38
5.32,2.44,0.05,0.38
5.33,2.44,0.05,0.38
5.34,2.44,0.05,0.38
5.35,2.44,0.05,0.38
5.36,2.44,0.05,0.38
5.37,2.44,0.05,0.38
5.38,2.44,0.05,0.38
5.39,2.44,0.05,0.38
5.4,2.44,0.05,0.38
5.41,2.44,0.05,0.38
5.42,2.44,0.05,0.38
5.43,2.44,0.05,0.38
5.44,2.44,0.05,0.38
5.45,2.44,0.05,0.38
5.46,2.44,0.05,0.38
5.47,2.44,0.05,0.38
5.48,2.44,0.05,0.38
5.49,2.45,0.05,0.38
5.5,2.45,0.05,0.38
5.51,2.45,0.05,0.38
5.52,2.45,0.05,0.38
5.53,2.45,0.04,0.38
5.54,2.45,0.04,0.38
5.55,2.45,0.04,0.38
5.56,2.45,0.04,0.38
5.57,2.45,0.04,0.38
5.58,2.45,0.04,0.38
5.59,2.45,0.04,0.38
5.6,2.45,0.04,0.38
5.61,2.45,0.04,0.38
5.62,2.45,0.04,0.38
5.63,2.45,0.04,0.38
5.64,2.45,0.04,0.38
5.65,2.45,0.04,0.38
5.66,2.45,0.04,0.38
5.67,2.45,0.04,0.38
5.68,2.45,0.04,0.38
5.69,2.45,0.04,0.38
5.7,2.45,0.04,0.38
5.71,2.45,0.04,0.38
5.72,2.46,0.04,0.38
5.73,2.46,0.04,0.38
5.74,2.46,0.04,0.38
5.75,2.46,0.04,0.38
5.76,2.46,0.04,0.38
5.77,2.46,0.04,0.38
5.78,2.46,0.04,0.38
5.79,2.46,0.04,0.38
5.8,2.46,0.04,0.38
5.81,2.46,0.04,0.38
5.82,2.46,0.04,0.38
5.83,2.46,0.04,0.38
5.84,2.46,0.04,0.38
5.85,2.46,0.04,0.38
5.86,2.46,0.04,0.38
5.87,2.46,0.04,0.38
5.88,2.46,0.04,0.38
5.89,2.46,0.04,0.38
5.9,2.46,0.04,0.38
5.91,2.46,0.04,0.38
5.92,2.46,0.04,0.38
5.93,2.46,0.04,0.38
5.94,2.46,0.04,0.38
5.95,2.46,0.04,0.38
5.96,2.46,0.04,0.38
5.97,2.46,0.04,0.38
5.98,2.47,0.04,0.38
5.99,2.47,0.04,0.38
6.0,2.47,0.04,0.38
6.01,2.47,0.04,0.38
6.02,2.47,0.04,0.38
6.03,2.47,0.04,0.38
6.04,2.47,0.04,0.38
6.05,2.47,0.04,0.38
6.06,2.47,0.04,0.38
6.07,2.47,0.03,0.38
6.08,2.47,0.03,0.38
6.09,2.47,0.03,0.38
6.1,2.47,0.03,0.38
6.11,2.47,0.03,0.38
6.12,2.47,0.03,0.38
6.13,2.47,0.03,0.38
6.14,2.47,0.03,0.38
6.15,2.47,0.03,0.38
6.16,2.47,0.03,0.38
6.17,2.47,0.03,0.38
6.18,2.47,0.03,0.38
6.19,2.47,0.03,0.38
6.2,2.47,0.03,0.38
6.21,2.47,0.03,0.38
6.22,2.47,0.03,0.39
6.23,2.47,0.03,0.39
6.24,2.47,0.03,0.39
6.25,2.47,0.03,0.39
6.26,2.47,0.03,0.39
6.27,2.48,0.03,0.39
6.28,2.48,0.03,0.39
6.29,2.48,0.03,0.39
6.3,2.48,0.03,0.39
6.31,2.48,0.03,0.39
6.32,2.48,0.03,0.39
6.33,2.48,0.03,0.39
6.34,2.48,0.03,0.39
6.35,2.48,0.03,0.39
6.36,2.48,0.03,0.39
6.37,2.48,0.03,0.39
6.38,2.48,0.03,0.39
6.39,2.48,0.03,0.39
6.4,2.48,0.03,0.39
6.41,2.48,0.03,0.39
6.42,2.48,0.03,0.39
6.43,2.48,0.03,0.39
6.44,2.48,0.03,0.39
6.45,2.48,0.03,0.39
6.46,2.48,0.03,0.39
6.47,2.48,0.03,0.39
6.48,2.48,0.03,0.39
6.49,2.48,0.03,0.39
6.5,2.48,0.03,0.39
6.51,2.48,0.03,0.39
6.52,2.48,0.03,0.39
6.53,2.48,0.03,0.39
6.54,2.48,0.03,0.39
6.55,2.48,0.03,0.39
6.56,2.48,0.03,0.39
6.57,2.48,0.03,0.39
6.58,2.48,0.03,0.39
6.59,2.48,0.03,0.39
6.6,2.48,0.02,0.39
6.61,2.48,0.02,0.39
6.62,2.48,0.02,0.39
6.63,2.49,0.02,0.39
6.64,2.49,0.02,0.39
6.65,2.49,0.02,0.39
6.66,2.49,0.02,0.39
6.67,2.49,0.02,0.39
6.68,2.49,0.02,0.39
6.69,2.49,0.02,0.39
6.7,2.49,0.02,0.39
6.71,2.49,0.02,0.39
6.72,2.49,0.02,0.39
6.73,2.49,0.02,0.39
6.74,2.49,0.02,0.39
6.75,2.49,0.02,0.39
6.76,2.49,0.02,0.39
6.77,2.49,0.02,0.39
6.78,2.49,0.02,0.39
6.79,2.49,0.02,0.39
6.8,2.49,0.02,0.39
6.81,2.49,0.02,0.39
6.82,2.49,0.02,0.39
6.83,2.49,0.02,0.39
6.84,2.49,0.02,0.39
6.85,2.49,0.02,0.39
6.86,2.49,0.02,0.39
6.87,2.49,0.02,0.39
6.88,2.49,0.02,0.39
6.89,2.49,0.02,0.39
6.9,2.49,0.02,0.39
6.91,2.49,0.02,0.39
6.92,2.49,0.02,0.39
6.93,2.49,0.02,0.39
6.94,2.49,0.02,0.39
6.95,2.49,0.02,0.39
6.96,2.49,0.02,0.39
6.97,2.49,0.02,0.39
6.98,2.49,0.02,0.39
6.99,2.49,0.02,0.39
7.0,2.49,0.02,0.39
7.01,2.49,0.02,0.39
7.02,2.49,0.02,0.39
7.03,2.49,0.02,0.39
7.04,2.49,0.02,0.39
7.05,2.49,0.02,0.39
7.06,2.49,0.02,0.39
7.07,2.49,0.02,0.39
7.08,2.49,0.02,0.39
7.09,2.49,0.02,0.39
7.1,2.49,0.02,0.39
7.11,2.49,0.01,0.39
7.12,2.49,0.01,0.39
7.13,2.49,0.01,0.39
7.14,2.49,0.01,0.39
7.15,2.5,0.01,0.39
7.16,2.5,0.01,0.39
7.17,2.5,0.01,0.39
7.18,2.5,0.01,0.39
7.19,2.5,0.01,0.39
7.2,2.5,0.01,0.39
7.21,2.5,0.01,0.39
7.22,2.5,0.01,0.39
7.23,2.5,0.01,0.39
7.24,2.5,0.01,0.39
7.25,2.5,0.01,0.39
7.26,2.5,0.01,0.39
7.27,2.5,0.01,0.39
7.28,2.5,0.01,0.39
7.29,2.5,0.01,0.39
7.3,2.5,0.01,0.39
7.31,2.5,0.01,0.39
7.32,2.5,0.01,0.39
7.33,2.5,0.01,0.39
7.34,2.5,0.01,0.39
7.35,2.5,0.01,0.39
7.36,2.5,0.01,0.39
7.37,2.5,0.01,0.39
7.38,2.5,0.01,0.39
7.39,2.5,0.01,0.39
7.4,2.5,0.01,0.39
7.41,2.5,0.01,0.39
7.42,2.5,0.01,0.39
7.43,2.5,0.01,0.39
7.44,2.5,0.01,0.39
7.45,2.5,0.01,0.39
7.46,2.5,0.01,0.39
7.47,2.5,0.01,0.39
7.48,2.5,0.01,0.4
7.49,2.5,0.01,0.4
7.5,2.5,0.01,0.4
7.51,2.5,0.01,0.4
7.52,2.5,0.01,0.4
7.53,2.5,0.01,0.4
7.54,2.5,0.01,0.4
7.55,2.5,0.01,0.4
7.56,2.5,0.01,0.4
7.57,2.5,0.01,0.4
7.58,2.5,0.01,0.4
7.59,2.5,0.01,0.4
7.6,2.5,0.01,0.4
7.61,2.5,0.0,0.4
7.62,2.5,0.0,0.4
7.63,2.5,0.0,0.4
7.64,2.5,0.0,0.4
7.65,2.5,0.0,0.4
7.66,2.5,0.0,0.4
7.67,2.5,0.0,0.4
7.68,2.5,0.0,0.4
7.69,2.5,0.0,0.4
7.7,2.5,0.0,0.4
7.71,2.5,0.0,0.4
7.72,2.5,0.0,0.4
7.73,2.5,0.0,0.4
7.74,2.5,0.0,0.4
7.75,2.5,0.0,0.4
7.76,2.5,0.0,0.4
7.77,2.5,0.0,0.4
7.78,2.5,0.0,0.4
7.79,2.5,0.0,0.4
7.8,2.5,0.0,0.4
7.81,2.5,0.0,0.4
7.82,2.5,0.0,0.4
7.83,2.5,0.0,0.4
7.84,2.5,0.0,0.4
7.85,2.5,0.0,0.4
7.86,2.5,-0.0,0.4
7.87,2.5,-0.0,0.4
7.88,2.5,-0.0,0.4
7.89,2.5,-0.0,0.4
7.9,2.5,-0.0,0.4
7.91,2.5,-0.0,0.4
7.92,2.5,-0.0,0.4
7.93,2.5,-0.0,0.4
7.94,2.5,-0.0,0.4
7.95,2.5,-0.0,0.4
7.96,2.5,-0.0,0.4
7.97,2.5,-0.0,0.4
7.98,2.5,-0.0,0.4
7.99,2.5,-0.0,0.4
8.0,2.5,-0.0,0.4
8.01,2.5,-0.0,0.4
8.02,2.5,-0.0,0.4
8.03,2.5,-0.0,0.4
8.04,2.5,-0.0,0.4
8.05,2.5,-0.0,0.4
8.06,2.5,-0.0,0.4
8.07,2.5,-0.0,0.4
8.08,2.5,-0.0,0.4
8.09,2.5,-0.0,0.4
8.1,2.5,-0.0,0.4
8.11,2.5,-0.01,0.4
8.12,2.5,-0.01,0.4
8.13,2.5,-0.01,0.4
8.14,2.5,-0.01,0.4
8.15,2.5,-0.01,0.4
8.16,2.5,-0.01,0.4
8.17,2.5,-0.01,0.4
8.18,2.5,-0.01,0.4
8.19,2.5,-0.01,0.4
8.2,2.5,-0.01,0.4
8.21,2.5,-0.01,0.4
8.22,2.5,-0.01,0.4
8.23,2.5,-0.01,0.4
8.24,2.5,-0.01,0.4
8.25,2.5,-0.01,0.4
8.26,2.5,-0.01,0.4
8.27,2.5,-0.01,0.4
8.28,2.5,-0.01,0.4
8.29,2.5,-0.01,0.4
8.3,2.5,-0.01,0.4
8.31,2.5,-0.01,0.4
8.32,2.5,-0.01,0.4
8.33,2.5,-0.01,0.4
8.34,2.5,-0.01,0.4
8.35,2.5,-0.01,0.4
8.36,2.5,-0.01,0.4
8.37,2.5,-0.01,0.4
8.38,2.5,-0.01,0.4
8.39,2.5,-0.01,0.4
8.4,2.5,-0.01,0.4
8.41,2.5,-0.01,0.4
8.42,2.5,-0.01,0.4
8.43,2.5,-0.01,0.4
8.44,2.5,-0.01,0.4
8.45,2.5,-0.01,0.4
8.46,2.5,-0.01,0.4
8.47,2.5,-0.01,0.4
8.48,2.5,-0.01,0.4
8.49,2.5,-0.01,0.4
8.5,2.5,-0.01,0.4
8.51,2.5,-0.01,0.4
8.52,2.5,-0.01,0.4
8.53,2.5,-0.01,0.4
8.54,2.5,-0.01,0.4
8.55,2.5,-0.01,0.4
8.56,2.5,-0.01,0.4
8.57,2.49,-0.01,0.4
8.58,2.49,-0.01,0.4
8.59,2.49,-0.01,0.4
8.6,2.49,-0.01,0.4
8.61,2.49,-0.02,0.4
8.62,2.49,-0.02,0.4
8.63,2.49,-0.02,0.4
8.64,2.49,-0.02,0.4
8.65,2.49,-0.02,0.4
8.66,2.49,-0.02,0.4
8.67,2.49,-0.02,0.4
